split,feature,stage,importance_mean,importance_std
14,questionnaire_latency_sd,Stage 1,-0.0008888888888888539,0.0034504129889389662
14,questionnaire_interval_mean,Stage 1,0.020611111111111146,0.009215470531630045
14,questionnaire_interval_sd,Stage 1,0.011074074074074118,0.005332433051586961
14,social_notification_latency_mean,Stage 1,0.003907407407407448,0.002983091352809088
14,social_notification_latency_sd,Stage 1,0.010185185185185238,0.006050768296850198
14,ambient_light_sd,Stage 1,-0.0003518518518517995,0.003234597351670662
14,fitbit_steps_active,Stage 1,0.0007407407407407899,0.001994505484123908
14,active_session_duration,Stage 1,0.0011666666666667195,0.002958387671210235
14,new_apps_added,Stage 1,0.006962962962963001,0.0031841083451039824
14,scroll_interval_sd,Stage 1,0.0036111111111111613,0.0043785626294011604
14,tap_interval_sd,Stage 1,0.013629629629629677,0.004611966304751064
14,dwell_time_sd,Stage 1,0.03344444444444448,0.01057444703240562
14,idle_interval_sd,Stage 1,0.009629629629629651,0.006804642165967212
14,session_fragmentation,Stage 1,-0.00012962962962957588,0.0011174203586329875
14,pst_fixation_duration,Stage 2,0.002314814814814862,0.0018652294584808008
14,ast_saccade_time_max,Stage 2,0.0005925925925926482,0.0015511401178793854
14,mgst_saccade_degree_total,Stage 2,0.00753703703703709,0.004503504198797554
14,mgst_saccade_degree_mean,Stage 2,0.0008518518518518925,0.0009377028815683198
14,mgst_saccade_time_max,Stage 2,0.001666666666666694,0.002725432725108927
14,mgst_fixation_time_max,Stage 2,0.003629629629629679,0.002202380555158301
14,mgst_fixation_mean,Stage 2,0.0034444444444444795,0.0017237150041807538
14,mgst_saccade_latency_total,Stage 2,0.003629629629629664,0.0029212339313645927
14,mgst_saccade_duration,Stage 2,0.003888888888888953,0.002545875386086576
14,cdt_saccade_degree_sd,Stage 2,0.0025000000000000465,0.00427152019469211
14,stroop_saccade_degree_mean,Stage 2,0.00244444444444449,0.0026705219045719
14,stroop_screen_duration_mean,Stage 2,-0.0013333333333332828,0.0014529663145135486
14,stroop_saccade_latency_total,Stage 2,0.002833333333333384,0.002510676789709684
15,questionnaire_latency_mean,Stage 1,0.0063518518518518195,0.009825308855273147
15,questionnaire_latency_sd,Stage 1,0.0011851851851851522,0.001439688275968659
15,questionnaire_interval_mean,Stage 1,0.03118518518518514,0.017729525566623546
15,questionnaire_interval_sd,Stage 1,0.011833333333333317,0.005557684777162559
15,social_notification_latency_mean,Stage 1,0.0020185185185184937,0.006250075445360832
15,social_notification_latency_sd,Stage 1,0.01724074074074069,0.009513347060357339
15,ambient_light_sd,Stage 1,0.005648148148148113,0.004072600743696622
15,fitbit_steps_active,Stage 1,0.00024074074074070066,0.001646066100641703
15,active_session_duration,Stage 1,-0.00020370370370372445,0.006318832218342764
15,new_apps_added,Stage 1,-0.0030555555555556004,0.0026864620208185324
15,scroll_interval_sd,Stage 1,0.0006296296296295948,0.002202380555158304
15,tap_interval_sd,Stage 1,-0.0009814814814815055,0.005666817959732919
15,dwell_time_sd,Stage 1,0.018777777777777737,0.015190423667344351
15,idle_interval_sd,Stage 1,0.0024814814814814548,0.007115642846142197
15,session_fragmentation,Stage 1,-0.0007592592592592928,0.0009126830763223273
15,pst_fixation_duration,Stage 2,0.0016296296296295994,0.0017912299687916512
15,ast_saccade_time_max,Stage 2,-0.003740740740740774,0.0021986403080971684
15,mgst_saccade_degree_total,Stage 2,0.0011296296296295916,0.005713465672101511
15,mgst_saccade_degree_mean,Stage 2,-0.000129629629629661,0.0018958658365594223
15,mgst_saccade_time_max,Stage 2,-0.0069444444444444675,0.0067277296080484935
15,mgst_fixation_time_max,Stage 2,-0.0005555555555556017,0.0078015509695742
15,mgst_fixation_mean,Stage 2,-0.0018518518518518933,0.0036127726471886427
15,mgst_saccade_latency_total,Stage 2,-0.0006851851851852145,0.0022620656522499825
15,mgst_saccade_duration,Stage 2,0.008685185185185145,0.004741210914184752
15,cdt_saccade_degree_sd,Stage 2,0.0009259259259258967,0.0014581496062984708
15,stroop_saccade_degree_mean,Stage 2,-0.0025185185185185458,0.002394838986715127
15,stroop_screen_duration_mean,Stage 2,-0.0002592592592593146,0.0007554102983100355
15,stroop_saccade_latency_total,Stage 2,-0.0036111111111111426,0.0031970601207418434
16,questionnaire_latency_mean,Stage 1,0.006555555555555581,0.004850438018487948
16,questionnaire_latency_sd,Stage 1,0.0007407407407407714,0.00086463833555026
16,questionnaire_interval_mean,Stage 1,0.030370370370370395,0.015136779216465128
16,questionnaire_interval_sd,Stage 1,0.004296296296296354,0.005860050515473022
16,social_notification_latency_mean,Stage 1,0.01220370370370375,0.005400585498919404
16,social_notification_latency_sd,Stage 1,0.005666666666666709,0.00783497487396865
16,ambient_light_sd,Stage 1,0.005592592592592652,0.001961215154796093
16,fitbit_steps_active,Stage 1,0.0012222222222222504,0.0013021033949071744
16,active_session_duration,Stage 1,-0.00011111111111106187,0.003825945645497919
16,new_apps_added,Stage 1,-0.0006851851851851331,0.001231307422954007
16,scroll_interval_sd,Stage 1,0.0018333333333333832,0.0015982886938758004
16,tap_interval_sd,Stage 1,0.0024444444444444934,0.004745801696747971
16,dwell_time_sd,Stage 1,0.010870370370370403,0.008437232950608012
16,idle_interval_sd,Stage 1,-0.00033333333333327814,0.00448270567913636
16,session_fragmentation,Stage 1,0.0007777777777778031,0.0009471638409292112
16,pst_fixation_duration,Stage 2,-0.0014629629629629103,0.0020562227812667183
16,ast_saccade_time_max,Stage 2,-0.0013703703703703217,0.0030216411932401607
16,mgst_saccade_degree_total,Stage 2,0.0016111111111111371,0.00513671125031726
16,mgst_saccade_degree_mean,Stage 2,-0.001851851851851786,0.0017411347071915738
16,mgst_saccade_time_max,Stage 2,0.0020185185185185566,0.0014940439593725866
16,mgst_fixation_time_max,Stage 2,0.0015000000000000458,0.005800436339482996
16,mgst_fixation_mean,Stage 2,0.0010000000000000453,0.004387130449422128
16,mgst_saccade_latency_total,Stage 2,-0.0011481481481481056,0.00399313539909439
16,mgst_saccade_duration,Stage 2,0.005611111111111148,0.00295490803266049
16,cdt_saccade_degree_sd,Stage 2,0.00018518518518522524,0.0029860213882587213
16,stroop_saccade_degree_mean,Stage 2,0.0012962962962963175,0.0017935259278226898
16,stroop_screen_duration_mean,Stage 2,0.0007592592592592928,0.0016941155317280446
16,stroop_saccade_latency_total,Stage 2,-0.0020555555555555106,0.003440110774367254
17,questionnaire_latency_mean,Stage 1,0.0017592592592592974,0.0014704450023040863
17,questionnaire_latency_sd,Stage 1,0.001518518518518545,0.0008231892878108429
17,questionnaire_interval_mean,Stage 1,0.008407407407407442,0.007322288727474823
17,questionnaire_interval_sd,Stage 1,0.015685185185185222,0.006379112218979373
17,social_notification_latency_mean,Stage 1,0.00020370370370372814,0.0007655565410590576
17,social_notification_latency_sd,Stage 1,0.0028703703703703933,0.002781787229829745
17,ambient_light_sd,Stage 1,-0.00022222222222219404,0.0007114582486036507
17,fitbit_steps_active,Stage 1,0.0001481481481481676,0.0008105951343792261
17,active_session_duration,Stage 1,0.002518518518518553,0.001288867603059674
17,new_apps_added,Stage 1,0.00048148148148151234,0.0010899214051527523
17,scroll_interval_sd,Stage 1,0.002907407407407455,0.0013957853471267664
17,tap_interval_sd,Stage 1,0.005370370370370385,0.0036664796061524584
17,dwell_time_sd,Stage 1,0.0004444444444444843,0.0027903419558277503
17,idle_interval_sd,Stage 1,-0.00038888888888886827,0.001655207519967321
17,session_fragmentation,Stage 1,0.0001666666666667001,0.000862454149792221
17,pst_fixation_duration,Stage 2,0.0022777777777778156,0.0013017082793177622
17,ast_saccade_time_max,Stage 2,0.0004444444444444695,0.0007644358311315032
17,mgst_saccade_degree_total,Stage 2,0.0012407407407407423,0.0010799646897646873
17,mgst_saccade_degree_mean,Stage 2,-0.00018518518518513641,0.0006625386599999357
17,mgst_saccade_time_max,Stage 2,0.0020555555555555843,0.0005940375900868686
17,mgst_fixation_time_max,Stage 2,0.0007037037037037545,0.0017681064092266564
17,mgst_fixation_mean,Stage 2,0.001148148148148176,0.0010631629699561073
17,mgst_saccade_latency_total,Stage 2,-0.0008148148148147756,0.0014539101056585597
17,mgst_saccade_duration,Stage 2,0.0020925925925926125,0.0022392097616464875
17,cdt_saccade_degree_sd,Stage 2,0.0010555555555555873,0.0009111788592698125
17,stroop_saccade_degree_mean,Stage 2,-0.0006296296296296022,0.0007416660886852153
17,stroop_screen_duration_mean,Stage 2,0.00018518518518521412,0.0005037581669902029
17,stroop_saccade_latency_total,Stage 2,0.0005000000000000227,0.0013174204749505497
18,questionnaire_latency_mean,Stage 1,0.012648148148148105,0.011662859461098189
18,questionnaire_latency_sd,Stage 1,0.000277777777777725,0.0013739942075221803
18,questionnaire_interval_mean,Stage 1,0.045092592592592566,0.022568634838280498
18,questionnaire_interval_sd,Stage 1,0.015777777777777755,0.006323904612446729
18,social_notification_latency_mean,Stage 1,0.0076666666666666255,0.004248940802410263
18,social_notification_latency_sd,Stage 1,0.007925925925925885,0.00923507953953343
18,ambient_light_sd,Stage 1,0.006222222222222192,0.005277095472465372
18,fitbit_steps_active,Stage 1,0.00022222222222216813,0.0025724082006200644
18,active_session_duration,Stage 1,0.0033148148148147817,0.008059045646678878
18,new_apps_added,Stage 1,0.0002592592592592369,0.004616425615076416
18,scroll_interval_sd,Stage 1,-0.005648148148148209,0.0070770063730640756
18,tap_interval_sd,Stage 1,0.010333333333333295,0.010590196569208978
18,dwell_time_sd,Stage 1,0.013574074074074035,0.01553085561051009
18,idle_interval_sd,Stage 1,0.00405555555555552,0.0035374248381551078
18,session_fragmentation,Stage 1,7.407407407404495e-05,0.0049394134482365366
18,pst_fixation_duration,Stage 2,-0.0021666666666667095,0.003589966585123677
18,ast_saccade_time_max,Stage 2,0.00290740740740737,0.004064002702979132
18,mgst_saccade_degree_total,Stage 2,0.0009999999999999675,0.005507944131858152
18,mgst_saccade_degree_mean,Stage 2,0.004425925925925874,0.0036359072696543608
18,mgst_saccade_time_max,Stage 2,-0.0015740740740741203,0.005557561366300158
18,mgst_fixation_time_max,Stage 2,0.0025555555555555258,0.004863570806275391
18,mgst_fixation_mean,Stage 2,0.0017222222222221732,0.0037906914361084615
18,mgst_saccade_latency_total,Stage 2,0.002629629629629589,0.0016476278829285474
18,mgst_saccade_duration,Stage 2,-0.008703703703703733,0.009253331435822432
18,cdt_saccade_degree_sd,Stage 2,-0.0076851851851852315,0.0067404609221530755
18,stroop_saccade_degree_mean,Stage 2,-0.0029814814814815294,0.0019535939937600703
18,stroop_screen_duration_mean,Stage 2,0.00020370370370366894,0.001613238272205358
18,stroop_saccade_latency_total,Stage 2,-0.0007592592592592965,0.006004941951956325
19,questionnaire_latency_mean,Stage 1,0.005018518518518496,0.0052302604278048346
19,questionnaire_latency_sd,Stage 1,-0.001018518518518537,0.001259395417475498
19,questionnaire_interval_mean,Stage 1,0.026148148148148143,0.00955806742753186
19,questionnaire_interval_sd,Stage 1,-0.0030925925925926025,0.01285858773208197
19,social_notification_latency_mean,Stage 1,0.007703703703703694,0.004743922543359408
19,social_notification_latency_sd,Stage 1,0.0089074074074074,0.005364268564220187
19,ambient_light_sd,Stage 1,0.003444444444444424,0.0029235808699060494
19,fitbit_steps_active,Stage 1,0.0015740740740740832,0.0014563846474838547
19,active_session_duration,Stage 1,0.002870370370370364,0.004388732611688696
19,new_apps_added,Stage 1,0.0035370370370370386,0.003071451357757874
19,scroll_interval_sd,Stage 1,0.005129629629629632,0.006543119612701435
19,tap_interval_sd,Stage 1,0.0024074074074074098,0.005428800906894088
19,dwell_time_sd,Stage 1,0.032925925925925914,0.014649494249148314
19,idle_interval_sd,Stage 1,0.0022407407407407432,0.00576544862133145
19,session_fragmentation,Stage 1,-0.0005185185185185256,0.0015176149072998572
19,pst_fixation_duration,Stage 2,1.851851851850291e-05,0.0014450378648073743
19,ast_saccade_time_max,Stage 2,-0.0017037037037037183,0.001426767428463568
19,mgst_saccade_degree_total,Stage 2,0.003629629629629616,0.0016275238920533158
19,mgst_saccade_degree_mean,Stage 2,-0.001462962962962977,0.0016757980307246223
19,mgst_saccade_time_max,Stage 2,-0.0020740740740740763,0.002545605967028085
19,mgst_fixation_time_max,Stage 2,0.0031111111111110906,0.0042227095235363495
19,mgst_fixation_mean,Stage 2,0.0015555555555555323,0.00401745164195829
19,mgst_saccade_latency_total,Stage 2,0.008851851851851836,0.006136199902671187
19,mgst_saccade_duration,Stage 2,0.00035185185185185504,0.0020909531434278967
19,cdt_saccade_degree_sd,Stage 2,-0.0008148148148148201,0.0034358714498693714
19,stroop_saccade_degree_mean,Stage 2,-0.002888888888888904,0.0021773242158072857
19,stroop_screen_duration_mean,Stage 2,0.0002777777777777805,0.0013437096247164322
19,stroop_saccade_latency_total,Stage 2,-0.0003148148148148381,0.004658465751189622
20,questionnaire_latency_mean,Stage 1,0.016388888888888908,0.013008979171889317
20,questionnaire_latency_sd,Stage 1,0.0006111111111111289,0.0026111111111111036
20,questionnaire_interval_mean,Stage 1,0.03581481481481483,0.01783366985567643
20,questionnaire_interval_sd,Stage 1,0.01820370370370372,0.01534827729460894
20,social_notification_latency_mean,Stage 1,0.011222222222222229,0.0045097060391638315
20,social_notification_latency_sd,Stage 1,0.018388888888888903,0.011261345445130792
20,ambient_light_sd,Stage 1,-0.004925925925925897,0.008261085996292172
20,fitbit_steps_active,Stage 1,-0.0008703703703703658,0.0030987961731788844
20,active_session_duration,Stage 1,0.004148148148148164,0.01824937753791243
20,new_apps_added,Stage 1,-0.0027037037037036748,0.007685609091387869
20,scroll_interval_sd,Stage 1,-0.002259259259259246,0.005420456097716337
20,tap_interval_sd,Stage 1,-0.00194444444444443,0.013418516473967594
20,dwell_time_sd,Stage 1,0.01990740740740743,0.016277609235212227
20,idle_interval_sd,Stage 1,-0.00824074074074073,0.010254060054410203
20,session_fragmentation,Stage 1,-0.004351851851851837,0.00486882104634628
20,pst_fixation_duration,Stage 2,-0.0020000000000000018,0.003506607519568773
20,ast_saccade_time_max,Stage 2,0.001018518518518537,0.0029574601679006156
20,mgst_saccade_degree_total,Stage 2,0.0035370370370370495,0.006312316221231125
20,mgst_saccade_degree_mean,Stage 2,-0.005907407407407409,0.003968713377286939
20,mgst_saccade_time_max,Stage 2,0.0027962962962962894,0.001788643492101791
20,mgst_fixation_time_max,Stage 2,0.005129629629629647,0.005566070296533567
20,mgst_fixation_mean,Stage 2,-0.0013333333333333196,0.0014025256465749244
20,mgst_saccade_latency_total,Stage 2,0.005277777777777781,0.003969404595088045
20,mgst_saccade_duration,Stage 2,-0.0028518518518518537,0.0057676787332359
20,cdt_saccade_degree_sd,Stage 2,-0.0015555555555555286,0.00445923464986442
20,stroop_saccade_degree_mean,Stage 2,0.004351851851851855,0.003941661337749468
20,stroop_screen_duration_mean,Stage 2,0.0008518518518518629,0.001981048758565397
20,stroop_saccade_latency_total,Stage 2,-0.006981481481481466,0.005996712633957563
21,questionnaire_latency_mean,Stage 1,0.006037037037037045,0.004266660236620657
21,questionnaire_latency_sd,Stage 1,0.006537037037037052,0.0064846817496073085
21,questionnaire_interval_mean,Stage 1,0.013648148148148154,0.01081616239701625
21,questionnaire_interval_sd,Stage 1,0.011537037037037045,0.009566405697534553
21,social_notification_latency_mean,Stage 1,0.001777777777777778,0.003452797517895948
21,social_notification_latency_sd,Stage 1,-0.0013518518518518448,0.008239825167615318
21,ambient_light_sd,Stage 1,0.005574074074074087,0.004575573303558951
21,fitbit_steps_active,Stage 1,-0.0012962962962962806,0.004690708207107411
21,active_session_duration,Stage 1,0.003666666666666681,0.005864730320176298
21,new_apps_added,Stage 1,-0.0027222222222222183,0.005381246967947213
21,scroll_interval_sd,Stage 1,-0.004481481481481475,0.006426112709421125
21,tap_interval_sd,Stage 1,-0.00024074074074072657,0.008575113927824597
21,dwell_time_sd,Stage 1,0.002962962962962967,0.008309018023885985
21,idle_interval_sd,Stage 1,-0.004111111111111106,0.005179096954826155
21,session_fragmentation,Stage 1,-0.0003148148148147863,0.0026359470281577713
21,pst_fixation_duration,Stage 2,-0.00022222222222220516,0.0016075951417933894
21,ast_saccade_time_max,Stage 2,-0.0015370370370370256,0.004196028235039121
21,mgst_saccade_degree_total,Stage 2,0.00711111111111112,0.00239340658094867
21,mgst_saccade_degree_mean,Stage 2,0.0009074074074074197,0.0023634882732009267
21,mgst_saccade_time_max,Stage 2,-0.001481481481481454,0.002388817110606984
21,mgst_fixation_time_max,Stage 2,0.00542592592592593,0.008455503641897072
21,mgst_fixation_mean,Stage 2,-0.0001481481481481417,0.002807006714295759
21,mgst_saccade_latency_total,Stage 2,-0.0008518518518518481,0.003360179954681947
21,mgst_saccade_duration,Stage 2,-0.003166666666666655,0.007095976371045494
21,cdt_saccade_degree_sd,Stage 2,-0.0005925925925925705,0.006601429782362888
21,stroop_saccade_degree_mean,Stage 2,-0.006481481481481469,0.004368172705449779
21,stroop_screen_duration_mean,Stage 2,0.00038888888888890155,0.0016798858475817146
21,stroop_saccade_latency_total,Stage 2,0.0020555555555555735,0.005357871790501987
22,questionnaire_latency_mean,Stage 1,0.010370370370370334,0.00841238227751153
22,questionnaire_latency_sd,Stage 1,0.004851851851851807,0.004513202701880104
22,questionnaire_interval_mean,Stage 1,0.024462962962962957,0.01328578197711689
22,questionnaire_interval_sd,Stage 1,0.008277777777777736,0.005768778604207488
22,social_notification_latency_mean,Stage 1,0.007666666666666637,0.004957431964963601
22,social_notification_latency_sd,Stage 1,0.018296296296296265,0.006651113544772753
22,ambient_light_sd,Stage 1,0.010222222222222207,0.004780361058733103
22,fitbit_steps_active,Stage 1,0.0049259259259259005,0.0036053610440408648
22,active_session_duration,Stage 1,0.009499999999999982,0.005678908345800268
22,new_apps_added,Stage 1,0.004129629629629591,0.0032224882819062973
22,scroll_interval_sd,Stage 1,0.011925925925925911,0.005026131986277741
22,tap_interval_sd,Stage 1,0.01418518518518516,0.006716991128598684
22,dwell_time_sd,Stage 1,0.027796296296296277,0.018072489684653872
22,idle_interval_sd,Stage 1,0.016537037037037013,0.00895540314792351
22,session_fragmentation,Stage 1,0.0015370370370370145,0.0016335180881481806
22,pst_fixation_duration,Stage 2,0.00035185185185181064,0.0009884448996357186
22,ast_saccade_time_max,Stage 2,-0.00020370370370372814,0.0026969092709826586
22,mgst_saccade_degree_total,Stage 2,0.009222222222222203,0.00663666086896957
22,mgst_saccade_degree_mean,Stage 2,0.0010925925925925597,0.0011338718159141967
22,mgst_saccade_time_max,Stage 2,0.004833333333333289,0.002851430945370074
22,mgst_fixation_time_max,Stage 2,0.0047962962962962655,0.004489318216848309
22,mgst_fixation_mean,Stage 2,0.014851851851851809,0.0045608220085517305
22,mgst_saccade_latency_total,Stage 2,0.0056111111111110815,0.004019883707344777
22,mgst_saccade_duration,Stage 2,0.004555555555555527,0.003176560243317276
22,cdt_saccade_degree_sd,Stage 2,0.0047222222222222015,0.008405551271693599
22,stroop_saccade_degree_mean,Stage 2,0.007944444444444414,0.0027410535357042403
22,stroop_screen_duration_mean,Stage 2,0.0010370370370370067,0.0017611101374768528
22,stroop_saccade_latency_total,Stage 2,0.0067222222222221885,0.0028267898296018873
23,questionnaire_latency_mean,Stage 1,0.017148148148148048,0.012486810599888024
23,questionnaire_latency_sd,Stage 1,0.002796296296296208,0.0025799293915328074
23,questionnaire_interval_mean,Stage 1,0.031037037037036953,0.011788371662243608
23,questionnaire_interval_sd,Stage 1,0.016129629629629532,0.0057134656721015255
23,social_notification_latency_mean,Stage 1,0.005129629629629536,0.0035009796786845924
23,social_notification_latency_sd,Stage 1,0.015314814814814719,0.010586390958460654
23,ambient_light_sd,Stage 1,0.014796296296296193,0.004126306585272758
23,fitbit_steps_active,Stage 1,0.002185185185185112,0.0015709118563295198
23,active_session_duration,Stage 1,-0.0046296296296297135,0.010411624293978232
23,new_apps_added,Stage 1,0.0006296296296295578,0.005205120408179696
23,scroll_interval_sd,Stage 1,0.0073333333333332395,0.004192880503136276
23,tap_interval_sd,Stage 1,0.008962962962962876,0.009825361210057044
23,dwell_time_sd,Stage 1,0.025592592592592507,0.008313474279465619
23,idle_interval_sd,Stage 1,0.007425925925925828,0.004562062501338401
23,session_fragmentation,Stage 1,0.0016296296296295476,0.001258169463071336
23,pst_fixation_duration,Stage 2,0.0005185185185184368,0.0024128144407262538
23,ast_saccade_time_max,Stage 2,-0.0007037037037038026,0.0026173421843044137
23,mgst_saccade_degree_total,Stage 2,0.006777777777777672,0.002551526614762933
23,mgst_saccade_degree_mean,Stage 2,0.00024074074074065255,0.0019387924911478116
23,mgst_saccade_time_max,Stage 2,0.006148148148148058,0.003469245637732296
23,mgst_fixation_time_max,Stage 2,0.0003148148148147308,0.005129362207229006
23,mgst_fixation_mean,Stage 2,0.002351851851851768,0.0024997256365224354
23,mgst_saccade_latency_total,Stage 2,0.008111111111111013,0.006558693536471268
23,mgst_saccade_duration,Stage 2,0.01674074074074063,0.0065541952972514635
23,cdt_saccade_degree_sd,Stage 2,0.0036296296296295344,0.004912261750017587
23,stroop_saccade_degree_mean,Stage 2,0.0020925925925925127,0.0014815972177014644
23,stroop_screen_duration_mean,Stage 2,0.0019074074074073393,0.001214481661634785
23,stroop_saccade_latency_total,Stage 2,0.0024259259259258427,0.006733436213205808
24,questionnaire_latency_mean,Stage 1,0.009037037037037055,0.00771126765415514
24,questionnaire_latency_sd,Stage 1,0.002259259259259283,0.001583955909655058
24,questionnaire_interval_mean,Stage 1,0.031537037037037065,0.014241222358565932
24,questionnaire_interval_sd,Stage 1,0.012240740740740741,0.005855747648358989
24,social_notification_latency_mean,Stage 1,0.0035740740740740997,0.004392481729910715
24,social_notification_latency_sd,Stage 1,0.023981481481481486,0.008778344254263718
24,ambient_light_sd,Stage 1,0.004462962962962984,0.0016448156070953078
24,fitbit_steps_active,Stage 1,0.0004629629629629761,0.002785483140090992
24,active_session_duration,Stage 1,0.0030370370370370677,0.006968083223774184
24,new_apps_added,Stage 1,-0.008037037037037032,0.0027469898727094377
24,scroll_interval_sd,Stage 1,0.003537037037037068,0.004278098432747223
24,tap_interval_sd,Stage 1,0.008944444444444461,0.0038123418809550636
24,dwell_time_sd,Stage 1,0.010037037037037056,0.00925844440858943
24,idle_interval_sd,Stage 1,0.01390740740740742,0.00679730540495098
24,session_fragmentation,Stage 1,0.0018518518518518786,0.001612281397013247
24,pst_fixation_duration,Stage 2,0.002240740740740784,0.0016757980307246186
24,ast_saccade_time_max,Stage 2,-0.0005185185185185107,0.0025007543443547713
24,mgst_saccade_degree_total,Stage 2,0.0035370370370370607,0.004294899198128525
24,mgst_saccade_degree_mean,Stage 2,0.0033703703703703977,0.0013976268343787613
24,mgst_saccade_time_max,Stage 2,0.0016111111111111187,0.005567302395871634
24,mgst_fixation_time_max,Stage 2,0.001222222222222243,0.004824918174533785
24,mgst_fixation_mean,Stage 2,0.001740740740740765,0.0038402603363968863
24,mgst_saccade_latency_total,Stage 2,-0.0017407407407407168,0.004436876272361177
24,mgst_saccade_duration,Stage 2,0.005537037037037055,0.003578868402132237
24,cdt_saccade_degree_sd,Stage 2,0.0012962962962963288,0.002397415160397383
24,stroop_saccade_degree_mean,Stage 2,0.0005185185185185293,0.0015243789353523443
24,stroop_screen_duration_mean,Stage 2,-0.0001666666666666483,0.0011217087200672436
24,stroop_saccade_latency_total,Stage 2,0.0007222222222222315,0.0019038081827505206
25,questionnaire_latency_mean,Stage 1,0.01385185185185186,0.012768058568784534
25,questionnaire_latency_sd,Stage 1,-0.0002962962962962945,0.002678727867924941
25,questionnaire_interval_mean,Stage 1,0.01911111111111113,0.011950343074091112
25,questionnaire_interval_sd,Stage 1,0.01201851851851854,0.01068678978901117
25,social_notification_latency_mean,Stage 1,-0.0018148148148148025,0.003345451224535744
25,social_notification_latency_sd,Stage 1,0.02092592592592592,0.006210195608228082
25,ambient_light_sd,Stage 1,0.0024259259259259425,0.0016196029928952833
25,fitbit_steps_active,Stage 1,0.0019814814814814877,0.0014104499277281105
25,active_session_duration,Stage 1,0.009351851851851837,0.003043184834494917
25,new_apps_added,Stage 1,-0.0007037037037036953,0.0029289716918174127
25,scroll_interval_sd,Stage 1,0.007240740740740744,0.004507614347481838
25,tap_interval_sd,Stage 1,0.018648148148148174,0.0071846362906035615
25,dwell_time_sd,Stage 1,0.027500000000000007,0.009386258671688734
25,idle_interval_sd,Stage 1,0.0026111111111111196,0.0040778181449208015
25,session_fragmentation,Stage 1,-0.0006666666666666561,0.0018448013933944018
25,pst_fixation_duration,Stage 2,0.0015000000000000198,0.0007744638394935687
25,ast_saccade_time_max,Stage 2,0.00024074074074073026,0.0018849814340885962
25,mgst_saccade_degree_total,Stage 2,0.00496296296296298,0.0029569383194388258
25,mgst_saccade_degree_mean,Stage 2,0.0014074074074074386,0.001467994161674538
25,mgst_saccade_time_max,Stage 2,0.0037222222222222526,0.0014986276300877985
25,mgst_fixation_time_max,Stage 2,0.005833333333333331,0.006568333435143683
25,mgst_fixation_mean,Stage 2,0.001537037037037048,0.00269767211540794
25,mgst_saccade_latency_total,Stage 2,-0.0019259259259259123,0.001755258609047826
25,mgst_saccade_duration,Stage 2,0.006629629629629644,0.002939490358298456
25,cdt_saccade_degree_sd,Stage 2,0.0010555555555555615,0.003318950451387502
25,stroop_saccade_degree_mean,Stage 2,0.004055555555555579,0.0027070628549059547
25,stroop_screen_duration_mean,Stage 2,0.002666666666666684,0.0010081968584308148
25,stroop_saccade_latency_total,Stage 2,0.0014629629629629695,0.001805816695265574
26,questionnaire_latency_mean,Stage 1,0.0024074074074074024,0.003030480728048387
26,questionnaire_latency_sd,Stage 1,0.0022222222222222144,0.003093202423794469
26,questionnaire_interval_mean,Stage 1,0.022685185185185204,0.010984541451131792
26,questionnaire_interval_sd,Stage 1,0.008166666666666662,0.004140411104615837
26,social_notification_latency_mean,Stage 1,0.012574074074074074,0.00365566062365422
26,social_notification_latency_sd,Stage 1,0.01468518518518518,0.006925059363494911
26,ambient_light_sd,Stage 1,0.0016296296296296328,0.00420888080617682
26,fitbit_steps_active,Stage 1,-0.0010370370370370548,0.0017958189514667628
26,active_session_duration,Stage 1,0.005185185185185163,0.004379933040934816
26,new_apps_added,Stage 1,0.0003148148148147826,0.001996310039119876
26,scroll_interval_sd,Stage 1,-0.0023148148148148325,0.002744554403755086
26,tap_interval_sd,Stage 1,0.006777777777777783,0.006006512240927491
26,dwell_time_sd,Stage 1,0.010074074074074065,0.006304569727689849
26,idle_interval_sd,Stage 1,0.0037407407407407333,0.004319858759058749
26,session_fragmentation,Stage 1,-0.00094444444444447,0.0016614114679523366
26,pst_fixation_duration,Stage 2,0.0001666666666666483,0.0011399046960379575
26,ast_saccade_time_max,Stage 2,0.002092592592592583,0.002173935259622865
26,mgst_saccade_degree_total,Stage 2,0.005351851851851841,0.002415158462255666
26,mgst_saccade_degree_mean,Stage 2,0.0010925925925925673,0.001195699885730215
26,mgst_saccade_time_max,Stage 2,0.0025000000000000022,0.0029000851413640365
26,mgst_fixation_time_max,Stage 2,0.009259259259259245,0.003680482761916999
26,mgst_fixation_mean,Stage 2,0.003037037037037038,0.004271480052409765
26,mgst_saccade_latency_total,Stage 2,0.0033703703703703717,0.002879376551937297
26,mgst_saccade_duration,Stage 2,0.00470370370370371,0.002225614694455338
26,cdt_saccade_degree_sd,Stage 2,0.0008518518518518407,0.004420615130774296
26,stroop_saccade_degree_mean,Stage 2,0.0020740740740740615,0.0021417529325631086
26,stroop_screen_duration_mean,Stage 2,0.0013703703703703588,0.0017900808849769794
26,stroop_saccade_latency_total,Stage 2,0.002388888888888881,0.0018600743380870262
27,questionnaire_latency_mean,Stage 1,0.008907407407407412,0.004945137973278402
27,questionnaire_latency_sd,Stage 1,0.004759259259259256,0.002824362462506521
27,questionnaire_interval_mean,Stage 1,0.016370370370370386,0.012227047307958542
