split,feature,stage,importance_mean,importance_std
14,active_session_duration,Stage 1,0.0014444444444444038,0.003893119392058655
14,new_apps_added,Stage 1,0.0009629629629629284,0.0005543196128553914
14,scroll_interval_sd,Stage 1,0.0007777777777777255,0.0028566578071516652
14,tap_interval_sd,Stage 1,0.015111111111111056,0.005827422048953157
14,dwell_time_sd,Stage 1,0.02414814814814809,0.01224218347523949
14,idle_interval_sd,Stage 1,0.005111111111111048,0.008127583476576803
14,session_fragmentation,Stage 1,0.0012962962962962657,0.0009972527420619918
14,pst_fixation_duration,Stage 2,-0.0010000000000000898,0.0013255948272721042
14,ast_saccade_time_max,Stage 2,0.0017777777777777005,0.0014796284707731535
14,mgst_saccade_degree_total,Stage 2,0.001111111111111033,0.003116397624883325
14,mgst_saccade_degree_mean,Stage 2,0.0,0.0
14,mgst_saccade_time_max,Stage 2,-0.0005555555555556128,0.0016666666666666902
14,mgst_fixation_time_max,Stage 2,0.007222222222222193,0.0037378059628126745
14,mgst_fixation_mean,Stage 2,0.0027777777777777124,0.003951870943061945
14,mgst_saccade_latency_total,Stage 2,0.002740740740740662,0.0018972219962763905
14,mgst_saccade_duration,Stage 2,0.002740740740740677,0.005670901346792076
14,cdt_saccade_degree_sd,Stage 2,0.00018518518518517713,0.0007075915990571099
14,stroop_saccade_degree_mean,Stage 2,-0.00018518518518517713,0.0008156561313164548
14,stroop_screen_duration_mean,Stage 2,-0.005555555555555617,0.001987615979999828
14,stroop_saccade_latency_total,Stage 2,0.004777777777777714,0.005291113755502
15,questionnaire_latency_mean,Stage 1,0.023444444444444566,0.015572345436280034
15,questionnaire_latency_sd,Stage 1,0.00044444444444453245,0.001270105792554264
15,questionnaire_interval_mean,Stage 1,0.023148148148148275,0.013172122118223542
15,questionnaire_interval_sd,Stage 1,0.015000000000000124,0.009025569530494682
15,social_notification_latency_mean,Stage 1,0.008629629629629742,0.006380805406890536
15,social_notification_latency_sd,Stage 1,0.015000000000000135,0.012972747629934042
15,ambient_light_sd,Stage 1,0.002592592592592735,0.0024399509765926836
15,fitbit_steps_active,Stage 1,0.0009259259259260189,0.0007635380788181382
15,active_session_duration,Stage 1,0.002074074074074202,0.01069876856624251
15,new_apps_added,Stage 1,0.0038148148148149153,0.007199013040112847
15,scroll_interval_sd,Stage 1,0.007962962962963083,0.0037304589169616367
15,tap_interval_sd,Stage 1,0.005518518518518615,0.006994903102270311
15,dwell_time_sd,Stage 1,0.02014814814814828,0.01897308757493624
15,idle_interval_sd,Stage 1,0.0076666666666667955,0.011961357534748052
15,session_fragmentation,Stage 1,-0.0015925925925925233,0.0006208538746014623
15,pst_fixation_duration,Stage 2,0.0002592592592593368,0.000845386089667658
15,ast_saccade_time_max,Stage 2,-0.0011481481481480501,0.001360323531274586
15,mgst_saccade_degree_total,Stage 2,-0.002148148148148029,0.006382417549196474
15,mgst_saccade_degree_mean,Stage 2,0.0011481481481482462,0.0020783685698664116
15,mgst_saccade_time_max,Stage 2,-0.0043333333333332264,0.007449970309549474
15,mgst_fixation_time_max,Stage 2,0.007037037037037149,0.007128066206648526
15,mgst_fixation_mean,Stage 2,0.0008148148148149348,0.006185961361811252
15,mgst_saccade_latency_total,Stage 2,0.0007407407407408418,0.0017762338975232494
15,mgst_saccade_duration,Stage 2,0.001481481481481591,0.002539131333481886
15,cdt_saccade_degree_sd,Stage 2,0.0006666666666667931,0.0010579893968212055
15,stroop_saccade_degree_mean,Stage 2,-0.002518518518518442,0.0023991310726965255
15,stroop_screen_duration_mean,Stage 2,0.0,0.0
15,stroop_saccade_latency_total,Stage 2,0.0039629629629630864,0.006799197080007679
16,questionnaire_latency_mean,Stage 1,0.013481481481481383,0.012771281225572556
16,questionnaire_latency_sd,Stage 1,0.005555555555555436,0.0032075014954978938
16,questionnaire_interval_mean,Stage 1,0.04266666666666653,0.01609283765742739
16,questionnaire_interval_sd,Stage 1,0.021333333333333215,0.007630348761506417
16,social_notification_latency_mean,Stage 1,0.0006666666666665304,0.0037690531061358693
16,social_notification_latency_sd,Stage 1,0.01644444444444433,0.006353120486634537
16,ambient_light_sd,Stage 1,0.009740740740740583,0.004623106515601302
16,fitbit_steps_active,Stage 1,0.0015555555555554878,0.0012372809695177288
16,active_session_duration,Stage 1,0.0028518518518517353,0.005440915964200567
16,new_apps_added,Stage 1,0.0017407407407406168,0.0017137385631495325
16,scroll_interval_sd,Stage 1,0.004037037037036913,0.0029742839278391105
16,tap_interval_sd,Stage 1,0.006888888888888774,0.0038425814368423595
16,dwell_time_sd,Stage 1,0.022777777777777657,0.009303966143974862
16,idle_interval_sd,Stage 1,0.004592592592592467,0.003920331443673858
16,session_fragmentation,Stage 1,-0.00022222222222222736,0.0008314794192831173
16,pst_fixation_duration,Stage 2,0.0034074074074073256,0.0013125959367903618
16,ast_saccade_time_max,Stage 2,0.0003333333333332115,0.00269353745712246
16,mgst_saccade_degree_total,Stage 2,-0.0031111111111112237,0.0037886553637168467
16,mgst_saccade_degree_mean,Stage 2,0.00033333333333317817,0.0018403345553784879
16,mgst_saccade_time_max,Stage 2,0.0008518518518517371,0.001807240429445315
16,mgst_fixation_time_max,Stage 2,0.00755555555555543,0.004457388558023821
16,mgst_fixation_mean,Stage 2,0.012703703703703583,0.006583951890511548
16,mgst_saccade_latency_total,Stage 2,0.0007037037037035731,0.0027886208124564657
16,mgst_saccade_duration,Stage 2,0.006962962962962823,0.00500150868870956
16,cdt_saccade_degree_sd,Stage 2,-0.000629629629629754,0.004404293951659
16,stroop_saccade_degree_mean,Stage 2,0.002222222222222107,0.00185924450340904
16,stroop_screen_duration_mean,Stage 2,-0.000296296296296313,0.0004913518207934203
16,stroop_saccade_latency_total,Stage 2,0.004259259259259126,0.0021484674092256753
17,questionnaire_latency_mean,Stage 1,0.0035185185185184877,0.004608842220319214
17,questionnaire_latency_sd,Stage 1,0.003962962962962946,0.0047720321467198635
17,questionnaire_interval_mean,Stage 1,0.02851851851851851,0.013163527781291545
17,questionnaire_interval_sd,Stage 1,0.020555555555555542,0.009961861428848124
17,social_notification_latency_mean,Stage 1,0.007148148148148148,0.0037808629377675054
17,social_notification_latency_sd,Stage 1,0.007740740740740718,0.00244247956945149
17,ambient_light_sd,Stage 1,-0.00014814814814817872,0.002609468882045691
17,fitbit_steps_active,Stage 1,0.001777777777777745,0.0014796284707731834
17,active_session_duration,Stage 1,0.0035185185185184985,0.0034196639467813645
17,new_apps_added,Stage 1,0.0004074074074073823,0.000784800744459888
17,scroll_interval_sd,Stage 1,0.003259259259259221,0.002628325185068156
17,tap_interval_sd,Stage 1,0.007037037037037016,0.0033742346589423497
17,dwell_time_sd,Stage 1,0.0035925925925925878,0.003703888884259493
17,idle_interval_sd,Stage 1,0.002814814814814774,0.002865048830490922
17,session_fragmentation,Stage 1,-0.0001481481481481713,0.0006869347033700638
17,pst_fixation_duration,Stage 2,-0.00048148148148150865,0.0005505951387896052
17,ast_saccade_time_max,Stage 2,-7.407407407408195e-05,0.00039890109682478957
17,mgst_saccade_degree_total,Stage 2,0.0004444444444444177,0.001979316920872208
17,mgst_saccade_degree_mean,Stage 2,0.0,0.0
17,mgst_saccade_time_max,Stage 2,0.0021111111111110897,0.0017766199933646589
17,mgst_fixation_time_max,Stage 2,0.0022222222222221997,0.002417358351419375
17,mgst_fixation_mean,Stage 2,0.002666666666666632,0.0027156004118256832
17,mgst_saccade_latency_total,Stage 2,0.0002962962962962723,0.0006988134171893699
17,mgst_saccade_duration,Stage 2,0.0018888888888888547,0.003742207266619169
17,cdt_saccade_degree_sd,Stage 2,0.0,0.0
17,stroop_saccade_degree_mean,Stage 2,0.00037037037037035425,0.0005237828008789013
17,stroop_screen_duration_mean,Stage 2,0.0,0.0
17,stroop_saccade_latency_total,Stage 2,-0.0008148148148148311,0.001965407283173572
18,questionnaire_latency_mean,Stage 1,0.026703703703703712,0.015386604545880263
18,questionnaire_latency_sd,Stage 1,-0.0014814814814814688,0.0007768954430890168
18,questionnaire_interval_mean,Stage 1,0.04274074074074075,0.024579983380596453
18,questionnaire_interval_sd,Stage 1,0.03299999999999999,0.013791958055181448
18,social_notification_latency_mean,Stage 1,0.002703703703703712,0.003498186871146175
18,social_notification_latency_sd,Stage 1,0.012666666666666685,0.013390617684606967
18,ambient_light_sd,Stage 1,0.0008148148148148423,0.0032575753225623774
18,fitbit_steps_active,Stage 1,3.703703703704653e-05,0.0018699119350169366
18,active_session_duration,Stage 1,0.005777777777777793,0.012091557439671392
18,new_apps_added,Stage 1,0.005444444444444456,0.005253648546036143
18,scroll_interval_sd,Stage 1,0.016925925925925914,0.013501054168057917
18,tap_interval_sd,Stage 1,0.006370370370370389,0.018601148982904932
18,dwell_time_sd,Stage 1,0.03574074074074073,0.029268282715490077
18,idle_interval_sd,Stage 1,0.008888888888888917,0.005171940756951467
18,session_fragmentation,Stage 1,-0.0008148148148148127,0.0017900808849769818
18,pst_fixation_duration,Stage 2,-0.005111111111111092,0.004053144894905013
18,ast_saccade_time_max,Stage 2,0.0030370370370370455,0.006433792814995102
18,mgst_saccade_degree_total,Stage 2,-0.0018518518518518378,0.005423112657103164
18,mgst_saccade_degree_mean,Stage 2,0.0,0.0
18,mgst_saccade_time_max,Stage 2,0.01029629629629631,0.006145916596353051
18,mgst_fixation_time_max,Stage 2,0.01462962962962964,0.00804352017062515
18,mgst_fixation_mean,Stage 2,-0.0011111111111110925,0.0028974232912011718
18,mgst_saccade_latency_total,Stage 2,0.007370370370370401,0.002960415571613716
18,mgst_saccade_duration,Stage 2,-0.010185185185185176,0.01774553403119009
18,cdt_saccade_degree_sd,Stage 2,-0.0038888888888888823,0.007556372504853035
18,stroop_saccade_degree_mean,Stage 2,-0.0016666666666666496,0.005138012938357834
18,stroop_screen_duration_mean,Stage 2,0.0,0.0
18,stroop_saccade_latency_total,Stage 2,0.0002592592592592628,0.007396380681652941
19,questionnaire_latency_mean,Stage 1,0.022777777777777748,0.012803516749403799
19,questionnaire_latency_sd,Stage 1,0.0014444444444443112,0.0005091750772173395
19,questionnaire_interval_mean,Stage 1,0.019222222222222207,0.008170759871176483
19,questionnaire_interval_sd,Stage 1,0.0009259259259258856,0.019523296906133657
19,social_notification_latency_mean,Stage 1,0.0030740740740740143,0.002234840717266026
19,social_notification_latency_sd,Stage 1,0.013185185185185152,0.008173697318005173
19,ambient_light_sd,Stage 1,0.0065555555555555185,0.003434873201366385
19,fitbit_steps_active,Stage 1,0.002629629629629589,0.0028179806757966082
19,active_session_duration,Stage 1,0.01051851851851849,0.007583463346237743
19,new_apps_added,Stage 1,0.002481481481481422,0.002234840717266028
19,scroll_interval_sd,Stage 1,0.01677777777777775,0.008555555555555568
19,tap_interval_sd,Stage 1,0.01922222222222221,0.011200198410940948
19,dwell_time_sd,Stage 1,0.031555555555555524,0.0177652733801539
19,idle_interval_sd,Stage 1,0.005777777777777748,0.004620583755185397
19,session_fragmentation,Stage 1,0.00033333333333324854,0.0008190127550923916
19,pst_fixation_duration,Stage 2,0.0007777777777778143,0.0007671227843410657
19,ast_saccade_time_max,Stage 2,0.00048148148148142723,0.0016148318041919792
19,mgst_saccade_degree_total,Stage 2,-0.00011111111111115809,0.0007777777777777631
19,mgst_saccade_degree_mean,Stage 2,0.00011111111111110998,0.002539401439469939
19,mgst_saccade_time_max,Stage 2,0.002518518518518494,0.0026748844570767035
19,mgst_fixation_time_max,Stage 2,0.009333333333333294,0.0034735923222795183
19,mgst_fixation_mean,Stage 2,0.0022962962962962703,0.005480480389064847
19,mgst_saccade_latency_total,Stage 2,0.012888888888888858,0.005485484024169962
19,mgst_saccade_duration,Stage 2,0.0053703703703703405,0.0038712120296975844
19,cdt_saccade_degree_sd,Stage 2,-0.003814814814814841,0.0062108582293536945
19,stroop_saccade_degree_mean,Stage 2,0.003888888888888842,0.003792455147972409
19,stroop_screen_duration_mean,Stage 2,0.0,0.0
19,stroop_saccade_latency_total,Stage 2,0.009703703703703666,0.007091021003718105
20,questionnaire_latency_mean,Stage 1,0.031851851851851805,0.016797837733997893
20,questionnaire_latency_sd,Stage 1,0.005740740740740661,0.005894011282533166
20,questionnaire_interval_mean,Stage 1,0.030740740740740673,0.019243583363965026
20,questionnaire_interval_sd,Stage 1,0.02651851851851846,0.018800957276506734
20,social_notification_latency_mean,Stage 1,0.008518518518518458,0.0042196223314447875
20,social_notification_latency_sd,Stage 1,0.02985185185185179,0.01436082156978222
20,ambient_light_sd,Stage 1,-0.004888888888888969,0.02149475962549999
20,fitbit_steps_active,Stage 1,0.0,0.0
20,active_session_duration,Stage 1,0.010666666666666606,0.016786237749352225
20,new_apps_added,Stage 1,-0.006666666666666739,0.006721992649890751
20,scroll_interval_sd,Stage 1,0.007814814814814726,0.007186426009698201
20,tap_interval_sd,Stage 1,0.015740740740740673,0.01169602420343565
20,dwell_time_sd,Stage 1,0.027333333333333248,0.013724508731378884
20,idle_interval_sd,Stage 1,0.00022222222222214593,0.0097558677078213
20,session_fragmentation,Stage 1,-0.0027037037037037897,0.0025769368573035603
20,pst_fixation_duration,Stage 2,0.0006296296296295505,0.002342720681610145
20,ast_saccade_time_max,Stage 2,0.0,0.0
20,mgst_saccade_degree_total,Stage 2,-0.00044444444444452134,0.0017117362975246565
20,mgst_saccade_degree_mean,Stage 2,0.0,0.0
20,mgst_saccade_time_max,Stage 2,0.00033333333333326334,0.002723922371584725
20,mgst_fixation_time_max,Stage 2,0.0012222222222221838,0.001261979632400057
20,mgst_fixation_mean,Stage 2,0.003814814814814745,0.0019177175505184784
20,mgst_saccade_latency_total,Stage 2,-0.0007037037037037619,0.0016350918558995556
20,mgst_saccade_duration,Stage 2,0.0018518518518517786,0.009244432573591631
20,cdt_saccade_degree_sd,Stage 2,0.0015925925925925047,0.00394074770258366
20,stroop_saccade_degree_mean,Stage 2,0.001148148148148076,0.0018253661526446802
20,stroop_screen_duration_mean,Stage 2,-0.0016666666666667125,0.001208679175709695
20,stroop_saccade_latency_total,Stage 2,0.0005555555555554759,0.010198644305936568
21,questionnaire_latency_mean,Stage 1,0.007814814814814833,0.0029464819412146413
21,questionnaire_latency_sd,Stage 1,0.003074074074074081,0.002560917616750003
21,questionnaire_interval_mean,Stage 1,0.02377777777777778,0.01737648948525784
21,questionnaire_interval_sd,Stage 1,0.02903703703703705,0.01447783415279474
21,social_notification_latency_mean,Stage 1,0.005888888888888899,0.004835993308072302
21,social_notification_latency_sd,Stage 1,0.01296296296296297,0.01040470506632201
21,ambient_light_sd,Stage 1,0.011518518518518536,0.00503880687861176
21,fitbit_steps_active,Stage 1,-0.0007777777777777588,0.0019277057303219518
21,active_session_duration,Stage 1,0.006074074074074091,0.006508831185544794
21,new_apps_added,Stage 1,0.003740740740740752,0.009504096293961031
21,scroll_interval_sd,Stage 1,0.009037037037037036,0.011705344470080212
21,tap_interval_sd,Stage 1,0.03144444444444447,0.016109578471161765
21,dwell_time_sd,Stage 1,0.028148148148148165,0.010561726591192639
21,idle_interval_sd,Stage 1,0.0031111111111111274,0.004778208421591163
21,session_fragmentation,Stage 1,0.0,0.0
21,pst_fixation_duration,Stage 2,0.0004074074074074415,0.0019975980089128546
21,ast_saccade_time_max,Stage 2,0.0018888888888889028,0.004078953307198356
21,mgst_saccade_degree_total,Stage 2,0.0031481481481481664,0.002435730821845533
21,mgst_saccade_degree_mean,Stage 2,0.0,0.0
21,mgst_saccade_time_max,Stage 2,-0.0017407407407407241,0.0016401177648507144
21,mgst_fixation_time_max,Stage 2,0.005111111111111122,0.006695001513628625
21,mgst_fixation_mean,Stage 2,0.008740740740740768,0.004329374576652586
21,mgst_saccade_latency_total,Stage 2,0.0025925925925926055,0.0034466341108538774
21,mgst_saccade_duration,Stage 2,0.004925925925925945,0.015959525280782292
21,cdt_saccade_degree_sd,Stage 2,-0.0017037037037037,0.004174519349216402
21,stroop_saccade_degree_mean,Stage 2,0.003370370370370383,0.009191530066626895
21,stroop_screen_duration_mean,Stage 2,0.0013703703703703996,0.0009806075773980422
21,stroop_saccade_latency_total,Stage 2,0.009740740740740746,0.010278762048298513
22,questionnaire_latency_mean,Stage 1,0.008222222222222141,0.016751880921356037
22,questionnaire_latency_sd,Stage 1,0.01237037037037031,0.007632146294750383
22,questionnaire_interval_mean,Stage 1,0.026518518518518466,0.021780297158378488
22,questionnaire_interval_sd,Stage 1,0.011629629629629564,0.01597769364149623
22,social_notification_latency_mean,Stage 1,-0.0008148148148148719,0.008701418139625487
22,social_notification_latency_sd,Stage 1,0.009407407407407349,0.00892000725854277
22,ambient_light_sd,Stage 1,-0.0004814814814815456,0.002544797538711388
22,fitbit_steps_active,Stage 1,-0.0002592592592592739,0.0004699473163129716
22,active_session_duration,Stage 1,0.010407407407407346,0.005424250784269175
22,new_apps_added,Stage 1,-0.00018518518518521412,0.0017233170554269465
22,scroll_interval_sd,Stage 1,0.013481481481481405,0.010170292141804817
22,tap_interval_sd,Stage 1,0.014851851851851793,0.0058688220881478416
22,dwell_time_sd,Stage 1,0.02777777777777769,0.01841005271997511
22,idle_interval_sd,Stage 1,0.006296296296296241,0.006074525728465448
22,session_fragmentation,Stage 1,0.0,0.0
22,pst_fixation_duration,Stage 2,-2.590520390792032e-17,0.0015449373047862424
22,ast_saccade_time_max,Stage 2,0.0007407407407406863,0.0026501546399997564
22,mgst_saccade_degree_total,Stage 2,0.008148148148148094,0.0060745257284654545
22,mgst_saccade_degree_mean,Stage 2,-0.00018518518518521044,0.0006468240443175309
22,mgst_saccade_time_max,Stage 2,-0.0016296296296296883,0.003216896407497539
22,mgst_fixation_time_max,Stage 2,0.002111111111111049,0.006352796603965691
22,mgst_fixation_mean,Stage 2,0.002333333333333265,0.0019105511668931717
22,mgst_saccade_latency_total,Stage 2,0.007481481481481426,0.009557852150086216
22,mgst_saccade_duration,Stage 2,0.005296296296296247,0.0050322689851145805
22,cdt_saccade_degree_sd,Stage 2,-0.02325925925925932,0.012616317519944563
22,stroop_saccade_degree_mean,Stage 2,-0.0014074074074074646,0.003007991185814368
22,stroop_screen_duration_mean,Stage 2,-0.00022222222222226435,0.0012636090451282798
22,stroop_saccade_latency_total,Stage 2,0.000925925925925856,0.0020099205261059354
23,questionnaire_latency_mean,Stage 1,0.02503703703703701,0.010660234686278223
23,questionnaire_latency_sd,Stage 1,0.0068518518518518165,0.0031828156560953745
23,questionnaire_interval_mean,Stage 1,0.027370370370370354,0.01751773547697951
23,questionnaire_interval_sd,Stage 1,0.02766666666666662,0.0090556123606489
23,social_notification_latency_mean,Stage 1,0.005222222222222198,0.0038825344910347194
23,social_notification_latency_sd,Stage 1,0.02125925925925922,0.01321158405948237
23,ambient_light_sd,Stage 1,0.0020740740740740468,0.0013374422285383528
23,fitbit_steps_active,Stage 1,0.003444444444444424,0.0029724385521827136
23,active_session_duration,Stage 1,0.008592592592592574,0.01738438193476468
23,new_apps_added,Stage 1,0.0023703703703703487,0.0030729582981765154
23,scroll_interval_sd,Stage 1,0.011444444444444424,0.007709488568755335
23,tap_interval_sd,Stage 1,0.022185185185185134,0.015023940657062699
23,dwell_time_sd,Stage 1,0.013148148148148131,0.006897744208903943
23,idle_interval_sd,Stage 1,0.010481481481481444,0.00645135857280017
23,session_fragmentation,Stage 1,0.0005555555555555462,0.0007986614315869526
23,pst_fixation_duration,Stage 2,0.0011111111111110849,0.002484519974999776
23,ast_saccade_time_max,Stage 2,0.0017037037037037146,0.0011379475182027425
23,mgst_saccade_degree_total,Stage 2,0.0028518518518518316,0.0019390577944753185
23,mgst_saccade_degree_mean,Stage 2,0.00037037037037035794,0.0005972042776517298
23,mgst_saccade_time_max,Stage 2,0.0026296296296296116,0.002249523650231141
23,mgst_fixation_time_max,Stage 2,0.0063333333333332985,0.011860471402646858
23,mgst_fixation_mean,Stage 2,0.0035555555555555228,0.0015288716622629706
23,mgst_saccade_latency_total,Stage 2,0.008925925925925903,0.006488250433667491
23,mgst_saccade_duration,Stage 2,0.02025925925925921,0.006489518826179342
23,cdt_saccade_degree_sd,Stage 2,0.002592592592592576,0.001888525745775083
23,stroop_saccade_degree_mean,Stage 2,0.0017037037037036852,0.002272275800026366
23,stroop_screen_duration_mean,Stage 2,3.7037037037020624e-05,0.0006074525728465471
23,stroop_saccade_latency_total,Stage 2,0.009703703703703659,0.01092033755388582
24,questionnaire_latency_mean,Stage 1,0.03833333333333326,0.01729851678981676
24,questionnaire_latency_sd,Stage 1,0.0016666666666666015,0.0031262857437285288
24,questionnaire_interval_mean,Stage 1,0.04051851851851847,0.02191591362989907
24,questionnaire_interval_sd,Stage 1,0.014814814814814748,0.006365631312190767
24,social_notification_latency_mean,Stage 1,-0.0010370370370370882,0.007697647191889822
24,social_notification_latency_sd,Stage 1,0.021444444444444384,0.015521523619582298
24,ambient_light_sd,Stage 1,0.005037037037036948,0.0052644731588833696
24,fitbit_steps_active,Stage 1,-0.0012222222222222764,0.0007229341220719827
24,active_session_duration,Stage 1,0.006740740740740681,0.006465695060859843
24,new_apps_added,Stage 1,-0.005444444444444489,0.00591677534242046
24,scroll_interval_sd,Stage 1,0.001481481481481417,0.00543069566615376
24,tap_interval_sd,Stage 1,0.016814814814814765,0.006322819950480974
24,dwell_time_sd,Stage 1,0.03103703703703697,0.011294535381876284
24,idle_interval_sd,Stage 1,0.002185185185185112,0.011665726005581968
24,session_fragmentation,Stage 1,-0.0016296296296296623,0.0017622781116104318
24,pst_fixation_duration,Stage 2,-0.0003703703703704061,0.0008764562641629305
24,ast_saccade_time_max,Stage 2,0.0,0.0
24,mgst_saccade_degree_total,Stage 2,0.00022222222222217924,0.003055050463303892
24,mgst_saccade_degree_mean,Stage 2,-0.00018518518518521044,0.0010766253224998958
24,mgst_saccade_time_max,Stage 2,-0.0016296296296296883,0.0029777409247765617
24,mgst_fixation_time_max,Stage 2,0.014629629629629581,0.008870737640274262
24,mgst_fixation_mean,Stage 2,0.0008888888888888429,0.010309610363327096
24,mgst_saccade_latency_total,Stage 2,-0.005370370370370444,0.0028267291708284695
24,mgst_saccade_duration,Stage 2,0.011481481481481426,0.007526815345519087
24,cdt_saccade_degree_sd,Stage 2,0.0007407407407406789,0.0016563466499998523
24,stroop_saccade_degree_mean,Stage 2,-0.004222222222222276,0.005400807743276488
24,stroop_screen_duration_mean,Stage 2,-0.00011111111111111738,0.0003333333333333522
24,stroop_saccade_latency_total,Stage 2,0.008666666666666607,0.007157257676551805
25,questionnaire_latency_mean,Stage 1,0.017444444444444384,0.017132141957906005
25,questionnaire_latency_sd,Stage 1,0.005370370370370307,0.008702127516855625
25,questionnaire_interval_mean,Stage 1,0.0398518518518518,0.01233527957060754
25,questionnaire_interval_sd,Stage 1,0.026148148148148087,0.01612893862533112
25,social_notification_latency_mean,Stage 1,-0.00011111111111116179,0.010249360112516759
25,social_notification_latency_sd,Stage 1,0.013222222222222146,0.0049553562491061725
25,ambient_light_sd,Stage 1,0.015333333333333274,0.014308189257742968
25,fitbit_steps_active,Stage 1,0.0002592592592592221,0.0012064072203631126
25,active_session_duration,Stage 1,0.008518518518518455,0.0037442228018074435
25,new_apps_added,Stage 1,3.703703703698731e-05,0.003767779070232896
25,scroll_interval_sd,Stage 1,0.015888888888888834,0.007629000333630563
25,tap_interval_sd,Stage 1,0.002074074074074002,0.01006862597780516
25,dwell_time_sd,Stage 1,0.042407407407407345,0.020427697112691056
25,idle_interval_sd,Stage 1,0.015888888888888845,0.007862763208153333
25,session_fragmentation,Stage 1,0.0016666666666666015,0.001853702778702545
25,pst_fixation_duration,Stage 2,0.0015925925925925233,0.0009377028815682675
25,ast_saccade_time_max,Stage 2,0.0,0.0
25,mgst_saccade_degree_total,Stage 2,0.0021481481481480844,0.0028964762660766163
25,mgst_saccade_degree_mean,Stage 2,0.0006296296296296134,0.0007416660886852058
25,mgst_saccade_time_max,Stage 2,0.004037037037036983,0.002974283927839093
25,mgst_fixation_time_max,Stage 2,0.015592592592592531,0.01351872145966393
25,mgst_fixation_mean,Stage 2,-0.0007777777777778327,0.0074929321978656005
25,mgst_saccade_latency_total,Stage 2,0.004999999999999941,0.003242592063794214
25,mgst_saccade_duration,Stage 2,0.015444444444444391,0.006359271123179681
25,cdt_saccade_degree_sd,Stage 2,0.0,0.0
25,stroop_saccade_degree_mean,Stage 2,0.002925925925925858,0.0013902462503054395
25,stroop_screen_duration_mean,Stage 2,-0.0007407407407407826,0.0005237828008789536
25,stroop_saccade_latency_total,Stage 2,0.006333333333333276,0.005824243358547828
26,questionnaire_latency_mean,Stage 1,0.005555555555555599,0.010359782955287144
26,questionnaire_latency_sd,Stage 1,-0.017333333333333274,0.007221367470787509
26,questionnaire_interval_mean,Stage 1,0.026666666666666724,0.01936226018164108
26,questionnaire_interval_sd,Stage 1,0.021629629629629672,0.011435031487945956
26,social_notification_latency_mean,Stage 1,0.006074074074074083,0.003112874279918624
26,social_notification_latency_sd,Stage 1,0.014222222222222247,0.012183102377436328
26,ambient_light_sd,Stage 1,0.006259259259259298,0.0051438831253909365
26,fitbit_steps_active,Stage 1,-0.00437037037037035,0.00164637857562171
26,active_session_duration,Stage 1,-0.005333333333333298,0.008783636113505919
26,new_apps_added,Stage 1,0.0017407407407407796,0.00701370400685312
26,scroll_interval_sd,Stage 1,-0.006370370370370315,0.00990877456818312
26,tap_interval_sd,Stage 1,0.007555555555555611,0.011889061957895705
26,dwell_time_sd,Stage 1,0.01518518518518523,0.016310599783420716
26,idle_interval_sd,Stage 1,-0.005851851851851808,0.006824871806229595
26,session_fragmentation,Stage 1,-0.001999999999999961,0.0013578002059128358
26,pst_fixation_duration,Stage 2,-0.0018888888888888473,0.0010791705395802452
26,ast_saccade_time_max,Stage 2,-0.001999999999999935,0.0012636090451282763
26,mgst_saccade_degree_total,Stage 2,0.0021851851851852123,0.005409056065261921
26,mgst_saccade_degree_mean,Stage 2,0.0,0.0
26,mgst_saccade_time_max,Stage 2,-0.002407407407407373,0.002401702642499758
26,mgst_fixation_time_max,Stage 2,0.007074074074074125,0.008302329155733982
26,mgst_fixation_mean,Stage 2,0.0002962962962963389,0.003559411489402647
26,mgst_saccade_latency_total,Stage 2,0.00044444444444447694,0.0006789001029564421
26,mgst_saccade_duration,Stage 2,-0.0019629629629629402,0.00257693685730355
26,cdt_saccade_degree_sd,Stage 2,-0.00225925925925922,0.0026986253676958374
26,stroop_saccade_degree_mean,Stage 2,-0.004518518518518492,0.0047047242987260495
26,stroop_screen_duration_mean,Stage 2,0.00033333333333331885,0.0005091750772172934
26,stroop_saccade_latency_total,Stage 2,0.0030000000000000027,0.002453686233341022
27,questionnaire_latency_mean,Stage 1,0.0033703703703702975,0.0027738243471633586
27,questionnaire_latency_sd,Stage 1,0.006703703703703589,0.005022446187511321
27,questionnaire_interval_mean,Stage 1,0.03151851851851841,0.01471116519329136
27,questionnaire_interval_sd,Stage 1,0.01237037037037025,0.011453011296775218
27,social_notification_latency_mean,Stage 1,0.008555555555555467,0.006093577540558455
27,social_notification_latency_sd,Stage 1,0.008999999999999897,0.006094928067512215
27,ambient_light_sd,Stage 1,0.005259259259259153,0.00911261655734851
27,fitbit_steps_active,Stage 1,0.0010740740740740199,0.001164754458778969
27,active_session_duration,Stage 1,0.009481481481481391,0.01088183192840111
27,new_apps_added,Stage 1,0.0004814814814813754,0.0007952189093920388
27,scroll_interval_sd,Stage 1,0.014814814814814718,0.009105388145403983
27,tap_interval_sd,Stage 1,0.006851851851851743,0.007235505353664528
27,dwell_time_sd,Stage 1,0.005185185185185078,0.01190958162282487
27,idle_interval_sd,Stage 1,0.00662962962962953,0.0050875732840362205
27,session_fragmentation,Stage 1,0.00011111111111107297,0.0011949826522149281
27,pst_fixation_duration,Stage 2,0.0006296296296295763,0.0007416660886852206
27,ast_saccade_time_max,Stage 2,-9.992007221626409e-17,0.0016228816518671718
