split,feature,stage,coefficient,absolute_coefficient
14,tap_interval_sd,Stage 1,0.6724507284072723,0.6724507284072723
14,dwell_time_sd,Stage 1,0.7745900321864644,0.7745900321864644
14,idle_interval_sd,Stage 1,0.9149016948109964,0.9149016948109964
14,session_fragmentation,Stage 1,-0.044408428109122156,0.044408428109122156
14,pst_fixation_duration,Stage 2,-0.26222463059046675,0.26222463059046675
14,ast_saccade_time_max,Stage 2,0.024827395905978447,0.024827395905978447
14,mgst_saccade_degree_total,Stage 2,0.4876425070932615,0.4876425070932615
14,mgst_saccade_degree_mean,Stage 2,0.14577166750618062,0.14577166750618062
14,mgst_saccade_time_max,Stage 2,-0.156886108935124,0.156886108935124
14,mgst_fixation_time_max,Stage 2,-0.1738899948013832,0.1738899948013832
14,mgst_fixation_mean,Stage 2,-0.7593019844459518,0.7593019844459518
14,mgst_saccade_latency_total,Stage 2,-0.47899020969318346,0.47899020969318346
14,mgst_saccade_duration,Stage 2,0.5299418755841521,0.5299418755841521
14,cdt_saccade_degree_sd,Stage 2,0.03996847652050484,0.03996847652050484
14,stroop_saccade_degree_mean,Stage 2,0.28444466707453564,0.28444466707453564
14,stroop_screen_duration_mean,Stage 2,0.43225045800880973,0.43225045800880973
14,stroop_saccade_latency_total,Stage 2,0.6658634654411167,0.6658634654411167
15,questionnaire_latency_mean,Stage 1,0.5036900867047926,0.5036900867047926
15,questionnaire_latency_sd,Stage 1,0.5631255005366707,0.5631255005366707
15,questionnaire_interval_mean,Stage 1,0.8267945971723007,0.8267945971723007
15,questionnaire_interval_sd,Stage 1,1.0021210513754528,1.0021210513754528
15,social_notification_latency_mean,Stage 1,0.8786947099445418,0.8786947099445418
15,social_notification_latency_sd,Stage 1,0.9513944054784278,0.9513944054784278
15,ambient_light_sd,Stage 1,0.17758434703105827,0.17758434703105827
15,fitbit_steps_active,Stage 1,0.2884097845071849,0.2884097845071849
15,active_session_duration,Stage 1,0.22464633801312267,0.22464633801312267
15,new_apps_added,Stage 1,-0.31822294364658354,0.31822294364658354
15,scroll_interval_sd,Stage 1,0.598485309024816,0.598485309024816
15,tap_interval_sd,Stage 1,0.971848463421574,0.971848463421574
15,dwell_time_sd,Stage 1,0.7345735120372052,0.7345735120372052
15,idle_interval_sd,Stage 1,0.7641723755075629,0.7641723755075629
15,session_fragmentation,Stage 1,-0.25325079604496614,0.25325079604496614
15,pst_fixation_duration,Stage 2,-0.41889621162993224,0.41889621162993224
15,ast_saccade_time_max,Stage 2,0.2621438819508785,0.2621438819508785
15,mgst_saccade_degree_total,Stage 2,0.3571982217026381,0.3571982217026381
15,mgst_saccade_degree_mean,Stage 2,0.17666733217347066,0.17666733217347066
15,mgst_saccade_time_max,Stage 2,0.24735560800335074,0.24735560800335074
15,mgst_fixation_time_max,Stage 2,-0.3083949537270855,0.3083949537270855
15,mgst_fixation_mean,Stage 2,-0.5733259690122926,0.5733259690122926
15,mgst_saccade_latency_total,Stage 2,-0.47049239541919646,0.47049239541919646
15,mgst_saccade_duration,Stage 2,0.30615098591260026,0.30615098591260026
15,cdt_saccade_degree_sd,Stage 2,-0.19644289538188314,0.19644289538188314
15,stroop_saccade_degree_mean,Stage 2,0.2210767560072059,0.2210767560072059
15,stroop_screen_duration_mean,Stage 2,0.1432354467955752,0.1432354467955752
15,stroop_saccade_latency_total,Stage 2,1.0601824979586942,1.0601824979586942
16,questionnaire_latency_mean,Stage 1,0.5374597376256548,0.5374597376256548
16,questionnaire_latency_sd,Stage 1,0.2810629429099695,0.2810629429099695
16,questionnaire_interval_mean,Stage 1,0.6335499344061091,0.6335499344061091
16,questionnaire_interval_sd,Stage 1,1.2402789874636766,1.2402789874636766
16,social_notification_latency_mean,Stage 1,1.3011407855201276,1.3011407855201276
16,social_notification_latency_sd,Stage 1,0.7143428313136666,0.7143428313136666
16,ambient_light_sd,Stage 1,0.2740137386618691,0.2740137386618691
16,fitbit_steps_active,Stage 1,0.422686129350904,0.422686129350904
16,active_session_duration,Stage 1,0.3894223996286148,0.3894223996286148
16,new_apps_added,Stage 1,-0.09771158755323271,0.09771158755323271
16,scroll_interval_sd,Stage 1,0.5299874793960945,0.5299874793960945
16,tap_interval_sd,Stage 1,0.7881023309926272,0.7881023309926272
16,dwell_time_sd,Stage 1,0.7674503713145335,0.7674503713145335
16,idle_interval_sd,Stage 1,0.7879546689419411,0.7879546689419411
16,session_fragmentation,Stage 1,-0.20512323174345415,0.20512323174345415
16,pst_fixation_duration,Stage 2,-0.46144782808211315,0.46144782808211315
16,ast_saccade_time_max,Stage 2,0.15735308056843922,0.15735308056843922
16,mgst_saccade_degree_total,Stage 2,0.2235799698379104,0.2235799698379104
16,mgst_saccade_degree_mean,Stage 2,0.1337478849403245,0.1337478849403245
16,mgst_saccade_time_max,Stage 2,0.11387881636555904,0.11387881636555904
16,mgst_fixation_time_max,Stage 2,-0.3796749007274417,0.3796749007274417
16,mgst_fixation_mean,Stage 2,-0.675644310890203,0.675644310890203
16,mgst_saccade_latency_total,Stage 2,-0.3595613956796113,0.3595613956796113
16,mgst_saccade_duration,Stage 2,0.3518864762866744,0.3518864762866744
16,cdt_saccade_degree_sd,Stage 2,-0.30291448307855523,0.30291448307855523
16,stroop_saccade_degree_mean,Stage 2,0.1991953552424792,0.1991953552424792
16,stroop_screen_duration_mean,Stage 2,0.16817212749206475,0.16817212749206475
16,stroop_saccade_latency_total,Stage 2,0.7734128521599027,0.7734128521599027
17,questionnaire_latency_mean,Stage 1,0.36213058851300883,0.36213058851300883
17,questionnaire_latency_sd,Stage 1,0.5461834235740188,0.5461834235740188
17,questionnaire_interval_mean,Stage 1,0.7152663608344688,0.7152663608344688
17,questionnaire_interval_sd,Stage 1,1.059345612184389,1.059345612184389
17,social_notification_latency_mean,Stage 1,1.1113171992817454,1.1113171992817454
17,social_notification_latency_sd,Stage 1,1.0113291895434164,1.0113291895434164
17,ambient_light_sd,Stage 1,0.6294268936031191,0.6294268936031191
17,fitbit_steps_active,Stage 1,0.5491779312285735,0.5491779312285735
17,active_session_duration,Stage 1,0.20154504636785794,0.20154504636785794
17,new_apps_added,Stage 1,-0.11037771308691795,0.11037771308691795
17,scroll_interval_sd,Stage 1,0.6708329810134076,0.6708329810134076
17,tap_interval_sd,Stage 1,0.7071116679140752,0.7071116679140752
17,dwell_time_sd,Stage 1,0.9389206088049035,0.9389206088049035
17,idle_interval_sd,Stage 1,0.5414458786517892,0.5414458786517892
17,session_fragmentation,Stage 1,-0.05231469125697851,0.05231469125697851
17,pst_fixation_duration,Stage 2,-0.37338751611574356,0.37338751611574356
17,ast_saccade_time_max,Stage 2,0.10057828621635696,0.10057828621635696
17,mgst_saccade_degree_total,Stage 2,0.22466608793180218,0.22466608793180218
17,mgst_saccade_degree_mean,Stage 2,0.12004496403485367,0.12004496403485367
17,mgst_saccade_time_max,Stage 2,0.1865457162164727,0.1865457162164727
17,mgst_fixation_time_max,Stage 2,-0.2946943393004407,0.2946943393004407
17,mgst_fixation_mean,Stage 2,-0.4715025550855845,0.4715025550855845
17,mgst_saccade_latency_total,Stage 2,-0.44352280492825574,0.44352280492825574
17,mgst_saccade_duration,Stage 2,0.38693757770724097,0.38693757770724097
17,cdt_saccade_degree_sd,Stage 2,-0.1349893793827521,0.1349893793827521
17,stroop_saccade_degree_mean,Stage 2,0.22867256789743343,0.22867256789743343
17,stroop_screen_duration_mean,Stage 2,0.2559777361469519,0.2559777361469519
17,stroop_saccade_latency_total,Stage 2,0.7887617954739633,0.7887617954739633
18,questionnaire_latency_mean,Stage 1,0.6689168052809124,0.6689168052809124
18,questionnaire_latency_sd,Stage 1,0.2344264882666576,0.2344264882666576
18,questionnaire_interval_mean,Stage 1,0.7372760373648998,0.7372760373648998
18,questionnaire_interval_sd,Stage 1,1.1453787278529635,1.1453787278529635
18,social_notification_latency_mean,Stage 1,0.8375905336002355,0.8375905336002355
18,social_notification_latency_sd,Stage 1,0.8954157832853569,0.8954157832853569
18,ambient_light_sd,Stage 1,0.41071207736080173,0.41071207736080173
18,fitbit_steps_active,Stage 1,0.5278320353131615,0.5278320353131615
18,active_session_duration,Stage 1,0.3108966555862979,0.3108966555862979
18,new_apps_added,Stage 1,0.08350282607831994,0.08350282607831994
18,scroll_interval_sd,Stage 1,0.6614986012480344,0.6614986012480344
18,tap_interval_sd,Stage 1,0.8064004007677286,0.8064004007677286
18,dwell_time_sd,Stage 1,1.3538025261572353,1.3538025261572353
18,idle_interval_sd,Stage 1,0.35855639498738356,0.35855639498738356
18,session_fragmentation,Stage 1,0.029658179308865586,0.029658179308865586
18,pst_fixation_duration,Stage 2,-0.3325680405282239,0.3325680405282239
18,ast_saccade_time_max,Stage 2,0.14438776576039844,0.14438776576039844
18,mgst_saccade_degree_total,Stage 2,0.4864114461446855,0.4864114461446855
18,mgst_saccade_degree_mean,Stage 2,0.2567739974561385,0.2567739974561385
18,mgst_saccade_time_max,Stage 2,0.2606695019318775,0.2606695019318775
18,mgst_fixation_time_max,Stage 2,-0.44338858855920704,0.44338858855920704
18,mgst_fixation_mean,Stage 2,-0.5524771454698594,0.5524771454698594
18,mgst_saccade_latency_total,Stage 2,-0.5495965023736803,0.5495965023736803
18,mgst_saccade_duration,Stage 2,1.193794321690395,1.193794321690395
18,cdt_saccade_degree_sd,Stage 2,-0.4604321104872033,0.4604321104872033
18,stroop_saccade_degree_mean,Stage 2,0.3664688961451719,0.3664688961451719
18,stroop_screen_duration_mean,Stage 2,-0.26360954567325756,0.26360954567325756
18,stroop_saccade_latency_total,Stage 2,0.6477455712346104,0.6477455712346104
19,questionnaire_latency_mean,Stage 1,0.6853478101861754,0.6853478101861754
19,questionnaire_latency_sd,Stage 1,0.4368054415135703,0.4368054415135703
19,questionnaire_interval_mean,Stage 1,0.4439264675094974,0.4439264675094974
19,questionnaire_interval_sd,Stage 1,1.7590905692873966,1.7590905692873966
19,social_notification_latency_mean,Stage 1,0.7160970719512268,0.7160970719512268
19,social_notification_latency_sd,Stage 1,0.8246966190107885,0.8246966190107885
19,ambient_light_sd,Stage 1,0.5836088285194967,0.5836088285194967
19,fitbit_steps_active,Stage 1,0.7786647117613782,0.7786647117613782
19,active_session_duration,Stage 1,0.3844989132635927,0.3844989132635927
19,new_apps_added,Stage 1,-0.09430141924977355,0.09430141924977355
19,scroll_interval_sd,Stage 1,0.7907673914660323,0.7907673914660323
19,tap_interval_sd,Stage 1,0.5477045621126073,0.5477045621126073
19,dwell_time_sd,Stage 1,0.9249693713008547,0.9249693713008547
19,idle_interval_sd,Stage 1,0.6197166787476155,0.6197166787476155
19,session_fragmentation,Stage 1,-0.018980740881241135,0.018980740881241135
19,pst_fixation_duration,Stage 2,-0.42460717785495067,0.42460717785495067
19,ast_saccade_time_max,Stage 2,0.06906927465379264,0.06906927465379264
19,mgst_saccade_degree_total,Stage 2,0.2553972908222116,0.2553972908222116
19,mgst_saccade_degree_mean,Stage 2,0.5948438850698565,0.5948438850698565
19,mgst_saccade_time_max,Stage 2,0.20962765933365252,0.20962765933365252
19,mgst_fixation_time_max,Stage 2,-0.1562758183386334,0.1562758183386334
19,mgst_fixation_mean,Stage 2,-0.5986894687037628,0.5986894687037628
19,mgst_saccade_latency_total,Stage 2,-0.5311115174973278,0.5311115174973278
19,mgst_saccade_duration,Stage 2,0.5545319519703202,0.5545319519703202
19,cdt_saccade_degree_sd,Stage 2,-0.3830895633690995,0.3830895633690995
19,stroop_saccade_degree_mean,Stage 2,0.34357630447656434,0.34357630447656434
19,stroop_screen_duration_mean,Stage 2,0.29654511921136795,0.29654511921136795
19,stroop_saccade_latency_total,Stage 2,0.9441152532030214,0.9441152532030214
20,questionnaire_latency_mean,Stage 1,0.7628867876865025,0.7628867876865025
20,questionnaire_latency_sd,Stage 1,0.6475787903759467,0.6475787903759467
20,questionnaire_interval_mean,Stage 1,0.8143911413657307,0.8143911413657307
20,questionnaire_interval_sd,Stage 1,1.152469616593276,1.152469616593276
20,social_notification_latency_mean,Stage 1,0.687022775130369,0.687022775130369
20,social_notification_latency_sd,Stage 1,0.68112300976611,0.68112300976611
20,ambient_light_sd,Stage 1,0.9724250947590265,0.9724250947590265
20,fitbit_steps_active,Stage 1,0.4630182680340552,0.4630182680340552
20,active_session_duration,Stage 1,0.6332513705465657,0.6332513705465657
20,new_apps_added,Stage 1,-0.13720126071957134,0.13720126071957134
20,scroll_interval_sd,Stage 1,0.6386970690720162,0.6386970690720162
20,tap_interval_sd,Stage 1,0.863635938516637,0.863635938516637
20,dwell_time_sd,Stage 1,1.2893817583264489,1.2893817583264489
20,idle_interval_sd,Stage 1,0.8092926495431209,0.8092926495431209
20,session_fragmentation,Stage 1,0.05161580683763421,0.05161580683763421
20,pst_fixation_duration,Stage 2,-0.48356459661979484,0.48356459661979484
20,ast_saccade_time_max,Stage 2,-0.17277583128871604,0.17277583128871604
20,mgst_saccade_degree_total,Stage 2,0.3705395383628191,0.3705395383628191
20,mgst_saccade_degree_mean,Stage 2,0.2938314595215383,0.2938314595215383
20,mgst_saccade_time_max,Stage 2,0.04368552471349477,0.04368552471349477
20,mgst_fixation_time_max,Stage 2,-0.19612833132585522,0.19612833132585522
20,mgst_fixation_mean,Stage 2,-0.3745869233787916,0.3745869233787916
20,mgst_saccade_latency_total,Stage 2,-0.5237388777768123,0.5237388777768123
20,mgst_saccade_duration,Stage 2,0.8959225906033664,0.8959225906033664
20,cdt_saccade_degree_sd,Stage 2,-0.46792554230938077,0.46792554230938077
20,stroop_saccade_degree_mean,Stage 2,0.15634262497592752,0.15634262497592752
20,stroop_screen_duration_mean,Stage 2,-0.16670702032529966,0.16670702032529966
20,stroop_saccade_latency_total,Stage 2,0.7783394672467552,0.7783394672467552
21,questionnaire_latency_mean,Stage 1,0.14714527831547652,0.14714527831547652
21,questionnaire_latency_sd,Stage 1,0.3658437659609954,0.3658437659609954
21,questionnaire_interval_mean,Stage 1,1.0967779945219385,1.0967779945219385
21,questionnaire_interval_sd,Stage 1,1.0403170784437772,1.0403170784437772
21,social_notification_latency_mean,Stage 1,1.3167761393199429,1.3167761393199429
21,social_notification_latency_sd,Stage 1,0.8383149242091743,0.8383149242091743
21,ambient_light_sd,Stage 1,0.7105442016815767,0.7105442016815767
21,fitbit_steps_active,Stage 1,0.5972651367216402,0.5972651367216402
21,active_session_duration,Stage 1,0.3821882815931017,0.3821882815931017
21,new_apps_added,Stage 1,-0.1391337166783646,0.1391337166783646
21,scroll_interval_sd,Stage 1,0.5073232985525614,0.5073232985525614
21,tap_interval_sd,Stage 1,1.0489295968297732,1.0489295968297732
21,dwell_time_sd,Stage 1,1.4144065925143738,1.4144065925143738
21,idle_interval_sd,Stage 1,0.5463404899457168,0.5463404899457168
21,session_fragmentation,Stage 1,-0.054524367402122714,0.054524367402122714
21,pst_fixation_duration,Stage 2,-0.28266649393101817,0.28266649393101817
21,ast_saccade_time_max,Stage 2,0.4019666166257245,0.4019666166257245
21,mgst_saccade_degree_total,Stage 2,0.042105661270871016,0.042105661270871016
21,mgst_saccade_degree_mean,Stage 2,-0.4192207928449396,0.4192207928449396
21,mgst_saccade_time_max,Stage 2,0.12299981276394288,0.12299981276394288
21,mgst_fixation_time_max,Stage 2,-0.3865493481334752,0.3865493481334752
21,mgst_fixation_mean,Stage 2,-0.364535256023112,0.364535256023112
21,mgst_saccade_latency_total,Stage 2,-0.45834037283765194,0.45834037283765194
21,mgst_saccade_duration,Stage 2,0.7669811858334807,0.7669811858334807
21,cdt_saccade_degree_sd,Stage 2,-0.5516258533283975,0.5516258533283975
21,stroop_saccade_degree_mean,Stage 2,0.5308230757267082,0.5308230757267082
21,stroop_screen_duration_mean,Stage 2,0.07483556304925255,0.07483556304925255
21,stroop_saccade_latency_total,Stage 2,0.6114224273655159,0.6114224273655159
22,questionnaire_latency_mean,Stage 1,0.559797761106491,0.559797761106491
22,questionnaire_latency_sd,Stage 1,0.6378109610855639,0.6378109610855639
22,questionnaire_interval_mean,Stage 1,0.9085774529614886,0.9085774529614886
22,questionnaire_interval_sd,Stage 1,1.2739289905586069,1.2739289905586069
22,social_notification_latency_mean,Stage 1,0.9758213127254528,0.9758213127254528
22,social_notification_latency_sd,Stage 1,0.8386482997358271,0.8386482997358271
22,ambient_light_sd,Stage 1,0.6271704537702945,0.6271704537702945
22,fitbit_steps_active,Stage 1,0.2958922931385379,0.2958922931385379
22,active_session_duration,Stage 1,0.27900486880935865,0.27900486880935865
22,new_apps_added,Stage 1,-0.25216826916933544,0.25216826916933544
22,scroll_interval_sd,Stage 1,0.44674463357500044,0.44674463357500044
22,tap_interval_sd,Stage 1,0.7203387269088145,0.7203387269088145
22,dwell_time_sd,Stage 1,0.9272213493760838,0.9272213493760838
22,idle_interval_sd,Stage 1,0.7268207630605904,0.7268207630605904
22,session_fragmentation,Stage 1,-0.27852814332894543,0.27852814332894543
22,pst_fixation_duration,Stage 2,-0.3057641015096619,0.3057641015096619
22,ast_saccade_time_max,Stage 2,-0.09935337157150838,0.09935337157150838
22,mgst_saccade_degree_total,Stage 2,0.4663487710436289,0.4663487710436289
22,mgst_saccade_degree_mean,Stage 2,0.030287406055907556,0.030287406055907556
22,mgst_saccade_time_max,Stage 2,-0.17693213096837107,0.17693213096837107
22,mgst_fixation_time_max,Stage 2,-0.39954967637753985,0.39954967637753985
22,mgst_fixation_mean,Stage 2,-0.42305345932318883,0.42305345932318883
22,mgst_saccade_latency_total,Stage 2,-0.25394969751730617,0.25394969751730617
22,mgst_saccade_duration,Stage 2,0.41452112270156,0.41452112270156
22,cdt_saccade_degree_sd,Stage 2,-0.2911215978696137,0.2911215978696137
22,stroop_saccade_degree_mean,Stage 2,0.18367241926878283,0.18367241926878283
22,stroop_screen_duration_mean,Stage 2,0.12269744447698694,0.12269744447698694
22,stroop_saccade_latency_total,Stage 2,0.7829124044649334,0.7829124044649334
23,questionnaire_latency_mean,Stage 1,0.5175493501242642,0.5175493501242642
23,questionnaire_latency_sd,Stage 1,0.1984932477502941,0.1984932477502941
23,questionnaire_interval_mean,Stage 1,1.0074365089400628,1.0074365089400628
23,questionnaire_interval_sd,Stage 1,1.1571652489702513,1.1571652489702513
23,social_notification_latency_mean,Stage 1,0.790952327843591,0.790952327843591
23,social_notification_latency_sd,Stage 1,0.8076079609494451,0.8076079609494451
23,ambient_light_sd,Stage 1,0.45877208063994274,0.45877208063994274
23,fitbit_steps_active,Stage 1,0.3454151820578129,0.3454151820578129
23,active_session_duration,Stage 1,0.6333929889069874,0.6333929889069874
23,new_apps_added,Stage 1,-0.16650709891259277,0.16650709891259277
23,scroll_interval_sd,Stage 1,0.6213697905847735,0.6213697905847735
23,tap_interval_sd,Stage 1,0.9306340897161817,0.9306340897161817
23,dwell_time_sd,Stage 1,0.5474197759702673,0.5474197759702673
23,idle_interval_sd,Stage 1,0.7733963104284327,0.7733963104284327
23,session_fragmentation,Stage 1,0.10806947104794028,0.10806947104794028
23,pst_fixation_duration,Stage 2,-0.6590738711287518,0.6590738711287518
23,ast_saccade_time_max,Stage 2,0.5123813546628773,0.5123813546628773
23,mgst_saccade_degree_total,Stage 2,-0.28896549481440226,0.28896549481440226
23,mgst_saccade_degree_mean,Stage 2,0.6857376791127864,0.6857376791127864
23,mgst_saccade_time_max,Stage 2,-0.15640649533989198,0.15640649533989198
23,mgst_fixation_time_max,Stage 2,-0.6755411945053578,0.6755411945053578
23,mgst_fixation_mean,Stage 2,-0.6959401145476106,0.6959401145476106
23,mgst_saccade_latency_total,Stage 2,-0.45086957637767866,0.45086957637767866
23,mgst_saccade_duration,Stage 2,0.7009888058599797,0.7009888058599797
23,cdt_saccade_degree_sd,Stage 2,-0.21246315575234234,0.21246315575234234
23,stroop_saccade_degree_mean,Stage 2,0.3666258005211779,0.3666258005211779
23,stroop_screen_duration_mean,Stage 2,0.4255279710517647,0.4255279710517647
23,stroop_saccade_latency_total,Stage 2,1.0845237654067263,1.0845237654067263
24,questionnaire_latency_mean,Stage 1,0.43495708672706784,0.43495708672706784
24,questionnaire_latency_sd,Stage 1,0.434694458965689,0.434694458965689
24,questionnaire_interval_mean,Stage 1,0.6376958016912644,0.6376958016912644
24,questionnaire_interval_sd,Stage 1,0.8557463116220967,0.8557463116220967
24,social_notification_latency_mean,Stage 1,1.0638192841342329,1.0638192841342329
24,social_notification_latency_sd,Stage 1,1.0139783233169597,1.0139783233169597
24,ambient_light_sd,Stage 1,0.6425461905593189,0.6425461905593189
24,fitbit_steps_active,Stage 1,0.5771121006058496,0.5771121006058496
24,active_session_duration,Stage 1,0.022474070946086572,0.022474070946086572
24,new_apps_added,Stage 1,-0.4057381747179695,0.4057381747179695
24,scroll_interval_sd,Stage 1,0.7864214251293716,0.7864214251293716
24,tap_interval_sd,Stage 1,0.8567437901132121,0.8567437901132121
24,dwell_time_sd,Stage 1,1.0566360291344943,1.0566360291344943
24,idle_interval_sd,Stage 1,0.8580884868658667,0.8580884868658667
24,session_fragmentation,Stage 1,-0.06582774109278741,0.06582774109278741
24,pst_fixation_duration,Stage 2,-0.09265037723061885,0.09265037723061885
24,ast_saccade_time_max,Stage 2,0.2964096415929512,0.2964096415929512
24,mgst_saccade_degree_total,Stage 2,0.23106125339862982,0.23106125339862982
24,mgst_saccade_degree_mean,Stage 2,-0.29157963364950856,0.29157963364950856
24,mgst_saccade_time_max,Stage 2,0.47998466662049966,0.47998466662049966
24,mgst_fixation_time_max,Stage 2,-0.20236534529929376,0.20236534529929376
24,mgst_fixation_mean,Stage 2,-0.6255149196300438,0.6255149196300438
24,mgst_saccade_latency_total,Stage 2,-0.3695794760673464,0.3695794760673464
24,mgst_saccade_duration,Stage 2,0.28455016854994747,0.28455016854994747
24,cdt_saccade_degree_sd,Stage 2,-0.29284442411702905,0.29284442411702905
24,stroop_saccade_degree_mean,Stage 2,0.563691091838814,0.563691091838814
24,stroop_screen_duration_mean,Stage 2,0.017101371867678204,0.017101371867678204
24,stroop_saccade_latency_total,Stage 2,0.9038601624339144,0.9038601624339144
25,questionnaire_latency_mean,Stage 1,0.3735051901390969,0.3735051901390969
25,questionnaire_latency_sd,Stage 1,0.8600431062597779,0.8600431062597779
25,questionnaire_interval_mean,Stage 1,0.7686827035569553,0.7686827035569553
25,questionnaire_interval_sd,Stage 1,1.145215657920058,1.145215657920058
25,social_notification_latency_mean,Stage 1,1.2930334010304907,1.2930334010304907
25,social_notification_latency_sd,Stage 1,0.8162487728176597,0.8162487728176597
25,ambient_light_sd,Stage 1,0.8649535266393075,0.8649535266393075
25,fitbit_steps_active,Stage 1,0.6393835525631821,0.6393835525631821
25,active_session_duration,Stage 1,0.16999688758673356,0.16999688758673356
25,new_apps_added,Stage 1,-0.20306002317998478,0.20306002317998478
25,scroll_interval_sd,Stage 1,0.5457980585083785,0.5457980585083785
25,tap_interval_sd,Stage 1,0.49253193527977684,0.49253193527977684
25,dwell_time_sd,Stage 1,1.022258938758849,1.022258938758849
25,idle_interval_sd,Stage 1,0.2209040606740397,0.2209040606740397
25,session_fragmentation,Stage 1,0.052856645785618224,0.052856645785618224
25,pst_fixation_duration,Stage 2,-0.18654965098804893,0.18654965098804893
25,ast_saccade_time_max,Stage 2,0.03289078007804455,0.03289078007804455
25,mgst_saccade_degree_total,Stage 2,0.380081067617504,0.380081067617504
25,mgst_saccade_degree_mean,Stage 2,-0.004233426003746123,0.004233426003746123
25,mgst_saccade_time_max,Stage 2,0.2039584892627697,0.2039584892627697
25,mgst_fixation_time_max,Stage 2,-0.4754580584617492,0.4754580584617492
25,mgst_fixation_mean,Stage 2,-0.7919322246314414,0.7919322246314414
25,mgst_saccade_latency_total,Stage 2,-0.4560349299093778,0.4560349299093778
25,mgst_saccade_duration,Stage 2,-0.1896106184249224,0.1896106184249224
25,cdt_saccade_degree_sd,Stage 2,-0.02030254880110665,0.02030254880110665
25,stroop_saccade_degree_mean,Stage 2,0.3650285135110805,0.3650285135110805
25,stroop_screen_duration_mean,Stage 2,-0.07521995096676859,0.07521995096676859
25,stroop_saccade_latency_total,Stage 2,0.6822982831168706,0.6822982831168706
26,questionnaire_latency_mean,Stage 1,0.9266607648690532,0.9266607648690532
26,questionnaire_latency_sd,Stage 1,0.9513879978674181,0.9513879978674181
26,questionnaire_interval_mean,Stage 1,0.9240642451156009,0.9240642451156009
26,questionnaire_interval_sd,Stage 1,1.1582178514683155,1.1582178514683155
26,social_notification_latency_mean,Stage 1,0.9471081854005993,0.9471081854005993
26,social_notification_latency_sd,Stage 1,0.914689120568318,0.914689120568318
26,ambient_light_sd,Stage 1,0.7165459646677218,0.7165459646677218
26,fitbit_steps_active,Stage 1,0.3278437821668376,0.3278437821668376
26,active_session_duration,Stage 1,0.24213585223203346,0.24213585223203346
26,new_apps_added,Stage 1,-0.10286375183701302,0.10286375183701302
26,scroll_interval_sd,Stage 1,0.9351491360406219,0.9351491360406219
26,tap_interval_sd,Stage 1,0.7967844323091444,0.7967844323091444
26,dwell_time_sd,Stage 1,1.1735206496573622,1.1735206496573622
26,idle_interval_sd,Stage 1,0.7867804824210413,0.7867804824210413
26,session_fragmentation,Stage 1,-0.2620130053654966,0.2620130053654966
26,pst_fixation_duration,Stage 2,-0.08682303135531437,0.08682303135531437
26,ast_saccade_time_max,Stage 2,-0.01322030443871734,0.01322030443871734
26,mgst_saccade_degree_total,Stage 2,0.2979376625023954,0.2979376625023954
26,mgst_saccade_degree_mean,Stage 2,0.02904686179732674,0.02904686179732674
26,mgst_saccade_time_max,Stage 2,0.0985435506859707,0.0985435506859707
26,mgst_fixation_time_max,Stage 2,-0.5031716805085659,0.5031716805085659
26,mgst_fixation_mean,Stage 2,-0.6675759693600279,0.6675759693600279
26,mgst_saccade_latency_total,Stage 2,-0.11595244736785765,0.11595244736785765
26,mgst_saccade_duration,Stage 2,0.4814827723302059,0.4814827723302059
26,cdt_saccade_degree_sd,Stage 2,-0.2546037496042172,0.2546037496042172
26,stroop_saccade_degree_mean,Stage 2,0.35689015106466965,0.35689015106466965
26,stroop_screen_duration_mean,Stage 2,0.1374273289974245,0.1374273289974245
26,stroop_saccade_latency_total,Stage 2,0.42624635521101245,0.42624635521101245
27,questionnaire_latency_mean,Stage 1,0.04232991538013179,0.04232991538013179
27,questionnaire_latency_sd,Stage 1,0.5157789495294371,0.5157789495294371
27,questionnaire_interval_mean,Stage 1,1.0252709605961017,1.0252709605961017
27,questionnaire_interval_sd,Stage 1,0.9146791218192596,0.9146791218192596
27,social_notification_latency_mean,Stage 1,1.408029389946037,1.408029389946037
27,social_notification_latency_sd,Stage 1,1.0662013503070342,1.0662013503070342
27,ambient_light_sd,Stage 1,0.961320501809354,0.961320501809354
27,fitbit_steps_active,Stage 1,0.1988058076581547,0.1988058076581547
27,active_session_duration,Stage 1,0.34212573819144276,0.34212573819144276
27,new_apps_added,Stage 1,-0.10648413106805037,0.10648413106805037
27,scroll_interval_sd,Stage 1,0.7134909406136883,0.7134909406136883
27,tap_interval_sd,Stage 1,0.4918732563067892,0.4918732563067892
27,dwell_time_sd,Stage 1,1.1800454853259654,1.1800454853259654
27,idle_interval_sd,Stage 1,0.34987221672628904,0.34987221672628904
27,session_fragmentation,Stage 1,0.09990819573325017,0.09990819573325017
27,pst_fixation_duration,Stage 2,-0.3896106245595037,0.3896106245595037
27,ast_saccade_time_max,Stage 2,0.08556442780481344,0.08556442780481344
27,mgst_saccade_degree_total,Stage 2,0.5938471161371002,0.5938471161371002
27,mgst_saccade_degree_mean,Stage 2,-0.01583289370631118,0.01583289370631118
27,mgst_saccade_time_max,Stage 2,0.23232251861852238,0.23232251861852238
27,mgst_fixation_time_max,Stage 2,-0.18475906490493146,0.18475906490493146
27,mgst_fixation_mean,Stage 2,-0.6458511143437516,0.6458511143437516
